Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Rec_Receiving,Prog_Receiving,Mis_Dribbles,Dis_Dribbles,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_Medium,Att_Medium,Cmp_Long,Att_Long,Ast,xA,KP,Final_Third,PPA,CrsPA,Prog,xAG,A_minus_xAG,Gls_Standard,Sh_Standard,SoT_Standard,Sh_per_90_Standard,SoT_per_90_Standard,PK_Standard,PKatt_Standard,FK_Standard,xG_Expected,npxG_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Past_Vs,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xAG_Expected,npxG+xAG_Expected,xG_Per,xAG_Per,xG+xAG_Per,npxG_Per,npxG+xAG_Per
2023,Almería,La Liga,Gonzalo Melero,ESP,MF,28-296,1994.0,3.4,146.0,13.0,35.0,76.0,35.0,4.0,146.0,2.0,3.0,109.0,8.0,6.0,3.0,107.0,117.0,1837.0,499.0,47.0,51.0,45.0,47.0,11.0,12.0,2,0.2,5.0,13.0,3.0,0.0,12.0,0.4,1.6,1,3.0,2.0,0.89,0.6,0.0,0.0,0.0,0.3,0.3,0.7,0.7,9.0,3.0,1.0,5.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,9.0,2.68,8.0,0.0,0.0,1.0,0.0,0.0,2.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,6,5,387,4.3,1,1.0,0.0,0.0,2,0,0.23,0.47,0.7,0.23,0.7,0.5,0.9,0.08,0.12,0.21,0.08,0.21
2023,Valladolid,La Liga,Gonzalo Plata,ECU,"MF,FW",21-358,2000.0,4.3,201.0,2.0,30.0,74.0,102.0,19.0,201.0,16.0,32.0,146.0,27.0,14.0,4.0,106.0,134.0,1254.0,267.0,74.0,83.0,25.0,31.0,2.0,4.0,0,0.7,8.0,2.0,5.0,0.0,9.0,0.5,-0.5,0,7.0,3.0,1.63,0.7,0.0,0.0,0.0,0.4,0.4,-0.4,-0.4,7.0,4.0,3.0,2.0,2.0,2.0,7.0,5.0,4.0,0.0,4.0,3.0,10.0,1.0,0.0,24.0,5.6,17.0,0.0,3.0,0.0,3.0,1.0,2.0,0.47,2.0,0.0,0.0,0.0,0.0,0.0,8,4,431,4.8,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.9,0.09,0.11,0.19,0.09,0.19
2023,Sampdoria,Serie A,Gonzalo Villar,ESP,MF,24-216,1998.0,5.4,331.0,16.0,77.0,209.0,46.0,1.0,331.0,2.0,4.0,203.0,2.0,7.0,3.0,235.0,277.0,3995.0,1032.0,107.0,122.0,96.0,107.0,23.0,35.0,0,0.2,0.0,20.0,1.0,0.0,17.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,6.0,0.0,6.0,12.0,6.0,10.0,3.0,7.0,4.0,13.0,8.0,0.0,6.0,1.11,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6,541,6.0,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Wolves,Premier League,Gonçalo Guedes,POR,"FW,MF",25-330,1996.0,5.8,194.0,2.0,21.0,73.0,104.0,20.0,194.0,3.0,9.0,143.0,27.0,11.0,6.0,103.0,147.0,1669.0,365.0,58.0,67.0,32.0,43.0,9.0,19.0,1,0.3,8.0,8.0,6.0,2.0,9.0,0.5,0.5,0,12.0,3.0,2.08,0.52,0.0,0.0,0.0,0.7,0.7,-0.7,-0.7,3.0,2.0,3.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,4.0,0.0,3.0,2.0,0.0,22.0,3.82,13.0,2.0,1.0,1.0,5.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,10,6,526,5.8,0,0.0,0.0,0.0,1,0,0.0,0.17,0.17,0.0,0.17,0.5,1.2,0.12,0.08,0.2,0.12,0.2
2023,Arsenal,Premier League,Granit Xhaka,SUI,MF,30-028,1992.0,11.0,645.0,32.0,96.0,328.0,226.0,39.0,645.0,4.0,6.0,466.0,37.0,11.0,12.0,468.0,558.0,7719.0,2150.0,224.0,256.0,191.0,216.0,41.0,54.0,3,1.3,18.0,57.0,10.0,1.0,42.0,1.5,1.5,3,13.0,4.0,1.19,0.36,0.0,0.0,1.0,1.3,1.3,1.7,1.7,7.0,5.0,4.0,2.0,1.0,3.0,7.0,4.0,9.0,2.0,7.0,6.0,13.0,21.0,0.0,38.0,3.47,36.0,0.0,1.0,1.0,0.0,0.0,6.0,0.55,6.0,0.0,0.0,0.0,0.0,0.0,12,12,1061,11.8,3,3.0,0.0,0.0,2,0,0.25,0.25,0.51,0.25,0.51,1.8,3.2,0.12,0.15,0.27,0.12,0.27
2023,Salernitana,Serie A,Grigoris Kastanos,CYP,MF,24-268,1998.0,2.7,134.0,1.0,14.0,66.0,54.0,6.0,134.0,1.0,3.0,95.0,16.0,4.0,2.0,72.0,101.0,1210.0,355.0,33.0,36.0,31.0,44.0,5.0,9.0,0,0.2,5.0,10.0,2.0,0.0,8.0,0.2,-0.2,0,8.0,3.0,2.98,1.12,0.0,0.0,0.0,0.4,0.4,-0.4,-0.4,9.0,4.0,1.0,6.0,2.0,2.0,8.0,6.0,3.0,1.0,2.0,2.0,11.0,1.0,0.0,8.0,2.99,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,242,2.7,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.14,0.08,0.23,0.14,0.23
2023,Hoffenheim,Bundesliga,Grischa Prömel,GER,MF,27-289,1995.0,10.7,438.0,22.0,107.0,221.0,112.0,26.0,438.0,2.0,4.0,258.0,30.0,14.0,9.0,246.0,318.0,3826.0,884.0,133.0,157.0,92.0,107.0,14.0,29.0,1,0.7,8.0,17.0,3.0,1.0,20.0,1.1,-0.1,1,21.0,5.0,1.96,0.47,0.0,0.0,0.0,2.3,2.3,-1.3,-1.3,21.0,18.0,12.0,7.0,2.0,6.0,15.0,9.0,15.0,3.0,12.0,5.0,26.0,15.0,0.0,19.0,1.77,11.0,1.0,0.0,2.0,2.0,3.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,12,12,1054,11.7,1,1.0,0.0,0.0,3,0,0.09,0.09,0.17,0.09,0.17,1.1,3.5,0.2,0.09,0.3,0.2,0.3
2023,Betis,La Liga,Guido Rodríguez,ARG,MF,28-196,1994.0,10.0,657.0,36.0,180.0,411.0,73.0,6.0,657.0,7.0,9.0,434.0,8.0,9.0,8.0,487.0,554.0,8068.0,2562.0,238.0,258.0,190.0,209.0,43.0,61.0,0,0.4,5.0,45.0,2.0,0.0,33.0,0.1,-0.1,0,7.0,3.0,0.7,0.3,0.0,0.0,0.0,0.4,0.4,-0.4,-0.4,32.0,19.0,13.0,15.0,4.0,16.0,25.0,9.0,16.0,4.0,12.0,10.0,42.0,21.0,0.0,15.0,1.51,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,10,10,896,10.0,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.04,0.01,0.05,0.04,0.05
2023,Inter,Serie A,Hakan Çalhanoğlu,TUR,MF,28-259,1994.0,8.4,547.0,10.0,99.0,286.0,168.0,11.0,547.0,0.0,7.0,372.0,18.0,13.0,5.0,390.0,468.0,6920.0,2066.0,189.0,206.0,148.0,170.0,43.0,72.0,2,1.9,21.0,43.0,10.0,2.0,35.0,1.7,0.3,1,17.0,4.0,2.03,0.48,0.0,0.0,4.0,0.7,0.7,0.3,0.3,14.0,8.0,4.0,8.0,2.0,4.0,13.0,9.0,11.0,0.0,11.0,8.0,22.0,4.0,1.0,35.0,4.18,22.0,10.0,0.0,2.0,1.0,0.0,3.0,0.36,3.0,0.0,0.0,0.0,0.0,0.0,11,10,837,9.3,1,1.0,0.0,0.0,0,0,0.11,0.32,0.43,0.11,0.43,1.9,2.7,0.08,0.2,0.29,0.08,0.29
2023,Sassuolo,Serie A,Hamed Junior Traorè,CIV,MF,22-251,2000.0,0.6,31.0,0.0,3.0,11.0,18.0,2.0,31.0,0.0,1.0,29.0,5.0,1.0,2.0,18.0,26.0,238.0,60.0,11.0,13.0,6.0,8.0,0.0,1.0,1,0.1,2.0,0.0,1.0,1.0,1.0,0.2,0.8,0,3.0,0.0,4.91,0.0,0.0,0.0,1.0,0.2,0.2,-0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.55,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.64,1.0,0.0,0.0,0.0,0.0,0.0,3,0,101,1.1,0,0.0,0.0,0.0,0,0,0.0,0.89,0.89,0.0,0.89,0.2,0.4,0.18,0.21,0.39,0.18,0.39
2023,Auxerre,Ligue 1,Hamza Sakhi,MAR,MF,26-140,1996.0,10.3,579.0,12.0,80.0,319.0,185.0,19.0,579.0,6.0,14.0,419.0,32.0,12.0,7.0,386.0,485.0,7645.0,2178.0,145.0,166.0,146.0,178.0,74.0,109.0,1,1.9,19.0,48.0,11.0,4.0,44.0,2.0,-1.0,0,15.0,3.0,1.45,0.29,0.0,0.0,1.0,0.8,0.8,-0.8,-0.8,31.0,16.0,13.0,13.0,5.0,15.0,27.0,12.0,3.0,0.0,3.0,13.0,44.0,7.0,0.0,32.0,3.1,25.0,4.0,0.0,2.0,1.0,0.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,13,12,1021,11.3,1,1.0,0.0,0.0,1,0,0.09,0.09,0.18,0.09,0.18,2.2,3.1,0.08,0.19,0.27,0.08,0.27
2023,M'Gladbach,Bundesliga,Hannes Wolf,AUT,"FW,MF",23-192,1999.0,0.6,27.0,4.0,9.0,12.0,7.0,0.0,27.0,1.0,2.0,11.0,2.0,1.0,1.0,10.0,14.0,145.0,26.0,3.0,4.0,4.0,5.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,2.0,3.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,53,0.6,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Atalanta,Serie A,Hans Hateboer,NED,"MF,DF",28-289,1994.0,8.7,442.0,21.0,118.0,195.0,130.0,11.0,442.0,1.0,2.0,264.0,17.0,5.0,4.0,309.0,383.0,4544.0,1658.0,182.0,202.0,96.0,127.0,20.0,34.0,0,0.9,7.0,15.0,12.0,5.0,24.0,1.0,-1.0,0,4.0,0.0,0.46,0.0,0.0,0.0,0.0,0.4,0.4,-0.4,-0.4,11.0,8.0,7.0,4.0,0.0,7.0,14.0,7.0,12.0,2.0,10.0,6.0,17.0,13.0,0.0,12.0,1.39,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,869,9.7,1,1.0,0.0,0.0,6,0,0.1,0.0,0.1,0.1,0.1,1.0,1.9,0.09,0.11,0.2,0.09,0.2
2023,Brest,Ligue 1,Haris Belkebla,ALG,MF,28-270,1994.0,10.8,643.0,21.0,122.0,435.0,95.0,6.0,643.0,3.0,12.0,406.0,6.0,13.0,7.0,441.0,523.0,7787.0,1973.0,177.0,199.0,211.0,233.0,40.0,59.0,0,0.4,5.0,45.0,5.0,0.0,42.0,0.3,-0.3,1,6.0,2.0,0.56,0.19,0.0,0.0,0.0,0.4,0.4,0.6,0.6,32.0,22.0,13.0,15.0,4.0,20.0,29.0,9.0,14.0,2.0,12.0,21.0,53.0,6.0,1.0,18.0,1.67,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,11,988,11.0,1,1.0,0.0,0.0,1,0,0.09,0.0,0.09,0.09,0.09,0.3,0.7,0.03,0.03,0.06,0.03,0.06
2023,Fulham,Premier League,Harrison Reed,ENG,MF,27-271,1995.0,11.1,490.0,20.0,100.0,266.0,128.0,16.0,490.0,5.0,12.0,270.0,23.0,16.0,4.0,283.0,391.0,4310.0,1092.0,157.0,194.0,91.0,115.0,20.0,43.0,1,0.6,15.0,24.0,8.0,5.0,17.0,1.3,-0.3,2,7.0,2.0,0.63,0.18,0.0,0.0,0.0,0.8,0.8,1.2,1.2,14.0,10.0,5.0,7.0,2.0,6.0,17.0,11.0,16.0,3.0,13.0,11.0,25.0,16.0,0.0,27.0,2.44,22.0,2.0,2.0,0.0,0.0,1.0,3.0,0.27,2.0,0.0,1.0,0.0,0.0,0.0,13,13,1085,12.1,2,2.0,0.0,0.0,4,0,0.17,0.08,0.25,0.17,0.25,1.5,2.5,0.08,0.13,0.21,0.08,0.21
2023,Fulham,Premier League,Harry Wilson,WAL,MF,25-217,1997.0,1.2,57.0,2.0,8.0,20.0,30.0,4.0,57.0,0.0,0.0,42.0,4.0,1.0,4.0,37.0,47.0,583.0,57.0,20.0,23.0,15.0,17.0,2.0,3.0,0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0,3.0,0.0,2.43,0.0,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,135,1.5,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.05,0.15,0.1,0.15
2023,Leicester City,Premier League,Harvey Barnes,ENG,MF,24-320,1997.0,9.1,359.0,5.0,40.0,118.0,205.0,39.0,359.0,6.0,29.0,286.0,43.0,28.0,17.0,180.0,243.0,2195.0,678.0,117.0,141.0,41.0,62.0,6.0,12.0,0,0.5,4.0,13.0,12.0,0.0,25.0,0.4,-0.4,4,23.0,10.0,2.54,1.1,0.0,0.0,0.0,2.2,2.2,1.8,1.8,9.0,7.0,4.0,3.0,2.0,5.0,12.0,7.0,10.0,0.0,10.0,2.0,11.0,3.0,0.0,21.0,2.32,16.0,0.0,0.0,2.0,2.0,1.0,7.0,0.77,3.0,0.0,0.0,2.0,1.0,1.0,11,11,906,10.1,4,4.0,0.0,0.0,0,0,0.4,0.0,0.4,0.4,0.4,0.4,2.7,0.23,0.04,0.27,0.23,0.27
2023,Liverpool,Premier League,Harvey Elliott,ENG,MF,19-204,2003.0,7.3,451.0,1.0,52.0,169.0,235.0,23.0,451.0,12.0,21.0,345.0,41.0,12.0,9.0,317.0,388.0,4731.0,1347.0,178.0,196.0,114.0,139.0,15.0,27.0,0,1.9,12.0,31.0,19.0,3.0,40.0,1.8,-1.8,1,16.0,5.0,2.18,0.68,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,4.0,3.0,1.0,4.0,2.0,12.0,10.0,7.0,0.0,7.0,3.0,11.0,3.0,0.0,33.0,4.5,24.0,1.0,4.0,3.0,1.0,0.0,5.0,0.68,5.0,0.0,0.0,0.0,0.0,0.0,12,8,719,8.0,1,1.0,0.0,0.0,0,0,0.13,0.0,0.13,0.13,0.13,1.8,2.8,0.12,0.23,0.35,0.12,0.35
2023,Inter,Serie A,Henrikh Mkhitaryan,ARM,MF,33-277,1989.0,3.6,202.0,3.0,24.0,109.0,74.0,4.0,202.0,3.0,5.0,134.0,8.0,7.0,3.0,137.0,167.0,2192.0,466.0,67.0,72.0,52.0,65.0,10.0,16.0,1,0.5,4.0,10.0,6.0,2.0,13.0,0.6,0.4,1,4.0,1.0,1.1,0.28,0.0,0.0,0.0,0.5,0.5,0.5,0.5,9.0,7.0,3.0,4.0,2.0,3.0,6.0,3.0,7.0,1.0,6.0,2.0,11.0,2.0,0.0,14.0,3.88,11.0,0.0,0.0,0.0,2.0,1.0,3.0,0.83,2.0,0.0,0.0,0.0,0.0,1.0,9,4,416,4.6,1,1.0,0.0,0.0,1,0,0.22,0.22,0.43,0.22,0.43,0.8,1.6,0.16,0.17,0.34,0.16,0.34
2023,Brest,Ligue 1,Hianga Mananga Mbock,FRA,MF,22-301,1999.0,0.2,13.0,1.0,1.0,7.0,5.0,0.0,13.0,1.0,1.0,9.0,0.0,1.0,1.0,8.0,10.0,146.0,13.0,3.0,3.0,4.0,6.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,15,0.2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Nice,Ligue 1,Hicham Boudaoui,ALG,MF,23-032,1999.0,1.0,75.0,0.0,13.0,41.0,23.0,1.0,75.0,0.0,7.0,58.0,7.0,2.0,1.0,48.0,55.0,593.0,107.0,29.0,32.0,14.0,15.0,1.0,2.0,0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,3.0,0.0,5.0,5.0,0.0,2.0,0.0,2.0,1.0,8.0,0.0,0.0,3.0,2.87,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,182,2.0,0,0.0,0.0,0.0,0,0,0.0,0.49,0.49,0.0,0.49,0.2,0.2,0.0,0.08,0.09,0.0,0.09
2023,Angers,Ligue 1,Himad Abdelli,FRA,MF,22-342,1999.0,1.6,110.0,1.0,11.0,68.0,35.0,4.0,110.0,2.0,6.0,82.0,9.0,4.0,2.0,74.0,91.0,1249.0,344.0,37.0,43.0,26.0,32.0,10.0,13.0,0,0.1,6.0,9.0,2.0,0.0,7.0,0.3,-0.3,0,2.0,1.0,1.27,0.63,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,7.0,4.44,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,214,2.4,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.09,0.13,0.22,0.09,0.22
2023,Napoli,Serie A,Hirving Lozano,MEX,"FW,MF",27-087,1995.0,5.3,216.0,1.0,13.0,67.0,141.0,32.0,216.0,9.0,17.0,172.0,35.0,16.0,3.0,103.0,150.0,1524.0,402.0,51.0,61.0,39.0,52.0,6.0,14.0,1,1.3,12.0,7.0,11.0,6.0,13.0,1.4,-0.4,2,24.0,8.0,4.51,1.5,0.0,0.0,0.0,3.3,3.3,-1.3,-1.3,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,9.0,0.0,9.0,1.0,4.0,2.0,0.0,24.0,4.5,20.0,0.0,3.0,1.0,0.0,0.0,4.0,0.75,4.0,0.0,0.0,0.0,0.0,0.0,11,6,569,6.3,2,2.0,0.0,0.0,1,0,0.32,0.16,0.47,0.32,0.47,1.4,4.7,0.52,0.22,0.74,0.52,0.74
2023,Lyon,Ligue 1,Houssem Aouar,FRA,MF,24-117,1998.0,1.9,139.0,0.0,7.0,100.0,33.0,3.0,139.0,1.0,2.0,115.0,10.0,3.0,2.0,101.0,121.0,1438.0,348.0,68.0,79.0,24.0,27.0,5.0,9.0,0,0.1,1.0,12.0,1.0,0.0,9.0,0.1,-0.1,1,5.0,3.0,2.69,1.62,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,2.16,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.54,1.0,0.0,0.0,0.0,0.0,0.0,4,4,232,2.6,1,1.0,0.0,0.0,2,0,0.39,0.0,0.39,0.39,0.39,0.1,1.1,0.4,0.04,0.44,0.4,0.44
2023,Valencia,La Liga,Hugo Guillamón,ESP,MF,22-267,2000.0,8.4,581.0,28.0,148.0,312.0,127.0,4.0,581.0,0.0,2.0,383.0,12.0,2.0,10.0,430.0,519.0,8302.0,2316.0,183.0,206.0,158.0,186.0,74.0,94.0,3,1.1,15.0,51.0,5.0,0.0,39.0,1.2,1.8,0,2.0,1.0,0.24,0.12,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,8.0,4.0,4.0,4.0,0.0,3.0,10.0,7.0,7.0,1.0,6.0,9.0,17.0,8.0,2.0,32.0,3.82,21.0,9.0,0.0,0.0,1.0,1.0,4.0,0.48,3.0,1.0,0.0,0.0,0.0,0.0,11,10,843,9.4,0,0.0,0.0,0.0,4,0,0.0,0.32,0.32,0.0,0.32,1.2,1.3,0.02,0.13,0.14,0.02,0.14
2023,Brest,Ligue 1,Hugo Magnetti,FRA,MF,24-148,1998.0,5.7,313.0,11.0,56.0,186.0,73.0,2.0,313.0,4.0,4.0,186.0,7.0,2.0,3.0,221.0,267.0,4445.0,967.0,85.0,101.0,101.0,113.0,33.0,45.0,0,0.2,4.0,28.0,5.0,2.0,26.0,0.2,-0.2,0,5.0,2.0,0.87,0.35,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,20.0,12.0,10.0,9.0,1.0,15.0,25.0,10.0,4.0,1.0,3.0,6.0,26.0,6.0,0.0,13.0,2.27,11.0,0.0,0.0,1.0,0.0,1.0,1.0,0.17,0.0,0.0,0.0,0.0,0.0,1.0,12,6,590,6.6,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.03,0.03,0.06,0.03,0.06
2023,Hellas Verona,Serie A,Ibrahim Sulemana,GHA,MF,19-156,2003.0,0.5,34.0,0.0,6.0,19.0,9.0,0.0,34.0,1.0,1.0,21.0,1.0,0.0,3.0,24.0,31.0,461.0,121.0,10.0,11.0,10.0,12.0,4.0,4.0,0,0.0,1.0,3.0,0.0,0.0,0.0,0.1,-0.1,0,2.0,0.0,4.09,0.0,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,8.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,49,0.5,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.33,0.1,0.42,0.33,0.42
2023,Southampton,Premier League,Ibrahima Diallo,FRA,MF,23-231,1999.0,4.5,206.0,9.0,50.0,113.0,48.0,3.0,206.0,4.0,8.0,112.0,4.0,10.0,5.0,127.0,160.0,1871.0,370.0,75.0,82.0,42.0,52.0,6.0,16.0,0,0.1,1.0,12.0,0.0,0.0,6.0,0.0,0.0,0,3.0,0.0,0.67,0.0,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,7.0,5.0,5.0,1.0,1.0,3.0,5.0,2.0,6.0,0.0,6.0,2.0,9.0,7.0,0.0,2.0,0.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,450,5.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.01,0.03,0.02,0.03
2023,Strasbourg,Ligue 1,Ibrahima Sissoko,FRA,MF,24-363,1997.0,2.5,130.0,3.0,15.0,73.0,42.0,5.0,130.0,0.0,4.0,90.0,12.0,9.0,3.0,76.0,101.0,1178.0,213.0,44.0,53.0,24.0,28.0,6.0,11.0,0,0.1,2.0,5.0,1.0,0.0,6.0,0.1,-0.1,0,4.0,0.0,1.6,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,4.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,0.0,3.0,0.0,4.0,2.0,0.0,6.0,2.4,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,225,2.5,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.06,0.02,0.08,0.06,0.08
2023,Mallorca,La Liga,Iddrisu Baba,GHA,MF,26-276,1996.0,3.6,157.0,8.0,47.0,105.0,8.0,0.0,157.0,1.0,2.0,87.0,1.0,4.0,5.0,101.0,121.0,1864.0,492.0,40.0,43.0,46.0,52.0,13.0,21.0,0,0.0,0.0,13.0,1.0,0.0,6.0,0.0,0.0,0,1.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,4.0,6.0,0.0,4.0,8.0,4.0,2.0,0.0,2.0,3.0,13.0,8.0,0.0,3.0,0.83,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,413,4.6,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,0.03,0.0,0.03
2023,Everton,Premier League,Idrissa Gana Gueye,SEN,MF,33-029,1989.0,6.0,354.0,22.0,119.0,201.0,39.0,1.0,354.0,1.0,2.0,205.0,1.0,7.0,2.0,258.0,298.0,4367.0,1196.0,123.0,135.0,114.0,123.0,18.0,27.0,0,0.1,1.0,13.0,0.0,0.0,14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,10.0,2.0,1.0,5.0,13.0,8.0,16.0,1.0,15.0,14.0,27.0,9.0,1.0,6.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,603,6.7,0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
